sample_id,video_id,frame_index,frame_stem,building_id,latitude,longitude,frame_path,mask_path,json_path,mask_file,damage_level,target,damage_description,stories,annotation_effort,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,mask_area_fraction,mask_centroid_x,mask_centroid_y,capture_date,region,source_video_url
3_0344_005,3,344,3_0344,B105,26.55244,-77.09789,data/raw/FRAME/3_0344.jpg,data/raw/MASK/3_0344_B0XX_0_Level5.jpg,data/raw/JSON/3_0344.json,3_0344_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,1,632,304,727,375,96,72,0.004928385416666667,0.5297344575627477,0.4679910342971769,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0344_006,3,344,3_0344,B111,26.55093,-77.0974,data/raw/FRAME/3_0344.jpg,data/raw/MASK/3_0344_B0XX_1_Level1.jpg,data/raw/JSON/3_0344.json,3_0344_B0XX_1_Level1.jpg,1,1,Minor damage,1,1,472,120,535,159,64,40,0.0017437065972222222,0.39315348864343497,0.19476681877895322,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0344_007,3,344,3_0344,B096,26.55252,-77.09747,data/raw/FRAME/3_0344.jpg,data/raw/MASK/3_0344_B0XX_1_Level2.jpg,data/raw/JSON/3_0344.json,3_0344_B0XX_1_Level2.jpg,2,2,Moderate damage,1,1,0,248,223,351,224,104,0.017830946180555557,0.0860320601077101,0.41677670946672346,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0344_008,3,344,3_0344,B112,26.55167,-77.09758,data/raw/FRAME/3_0344.jpg,data/raw/MASK/3_0344_B0XX_1_Level3.jpg,data/raw/JSON/3_0344.json,3_0344_B0XX_1_Level3.jpg,3,3,Severe damage,1,1,464,176,551,215,88,40,0.002884114583333333,0.39494509499623776,0.272189825265446,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0344_009,3,344,3_0344,B104,26.55236,-77.0976,data/raw/FRAME/3_0344.jpg,data/raw/MASK/3_0344_B0XX_1_Level4.jpg,data/raw/JSON/3_0344.json,3_0344_B0XX_1_Level4.jpg,4,4,Destruction,1,1,304,240,519,311,216,72,0.011128472222222222,0.3294872361300702,0.37432708766684,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0344_010,3,344,3_0344,B113,26.55112,-77.09717,data/raw/FRAME/3_0344.jpg,data/raw/MASK/3_0344_B0XX_2_Level1.jpg,data/raw/JSON/3_0344.json,3_0344_B0XX_2_Level1.jpg,1,1,Minor damage,1,1,296,128,375,167,80,40,0.0026226128472222224,0.26188101210177905,0.20979807382889717,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0344_011,3,344,3_0344,B100,26.55194,-77.09751,data/raw/FRAME/3_0344.jpg,data/raw/MASK/3_0344_B0XX_2_Level3.jpg,data/raw/JSON/3_0344.json,3_0344_B0XX_2_Level3.jpg,3,3,Severe damage,1,1,360,200,463,247,104,48,0.0041851128472222224,0.32194245041483016,0.3089923083570996,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0344_012,3,344,3_0344,B098,26.55231,-77.09822,data/raw/FRAME/3_0344.jpg,data/raw/MASK/3_0344_B0XX_2_Level4.jpg,data/raw/JSON/3_0344.json,3_0344_B0XX_2_Level4.jpg,4,4,Destruction,1,1,1040,256,1247,359,208,104,0.014976128472222221,0.8922178398058251,0.42859478899998393,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0344_013,3,344,3_0344,B106,26.55208,-77.09798,data/raw/FRAME/3_0344.jpg,data/raw/MASK/3_0344_B0XX_3_Level3.jpg,data/raw/JSON/3_0344.json,3_0344_B0XX_3_Level3.jpg,3,3,Severe damage,1,1,624,224,767,287,144,64,0.006385633680555555,0.545866344519966,0.3570114698385727,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0344_014,3,344,3_0344,B094,26.55264,-77.09762,data/raw/FRAME/3_0344.jpg,data/raw/MASK/3_0344_B0XX_4_Level1.jpg,data/raw/JSON/3_0344.json,3_0344_B0XX_4_Level1.jpg,1,1,Minor damage,2,1,72,264,415,439,344,176,0.04224609375,0.1991123600195202,0.48507427812309145,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0344_015,3,344,3_0344,B095,26.55251,-77.09826,data/raw/FRAME/3_0344.jpg,data/raw/MASK/3_0344_B0XX_5_Level1.jpg,data/raw/JSON/3_0344.json,3_0344_B0XX_5_Level1.jpg,1,1,Minor damage,1,1,1128,296,1279,407,152,112,0.011930338541666667,0.950918030923147,0.49881739174372186,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0344_016,3,344,3_0344,B103,26.55258,-77.09775,data/raw/FRAME/3_0344.jpg,data/raw/MASK/3_0344_B0XX_6_Level1.jpg,data/raw/JSON/3_0344.json,3_0344_B0XX_6_Level1.jpg,1,1,Minor damage,1,1,432,320,519,391,88,72,0.004940321180555556,0.370640408796398,0.4903116382360837,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0347_000,3,347,3_0347,B094,26.55264,-77.09762,data/raw/FRAME/3_0347.jpg,data/raw/MASK/3_0347_B0XX_0_Level1.jpg,data/raw/JSON/3_0347.json,3_0347_B0XX_0_Level1.jpg,1,1,Minor damage,2,1,72,200,415,383,344,184,0.04042751736111111,0.1958668691958774,0.41669007700061433,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0347_001,3,347,3_0347,B096,26.55252,-77.09747,data/raw/FRAME/3_0347.jpg,data/raw/MASK/3_0347_B0XX_0_Level3.jpg,data/raw/JSON/3_0347.json,3_0347_B0XX_0_Level3.jpg,3,3,Severe damage,1,1,0,200,231,295,232,96,0.017741970486111112,0.08891681892544798,0.34081775494533123,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0347_002,3,347,3_0347,B101,26.55178,-77.09786,data/raw/FRAME/3_0347.jpg,data/raw/MASK/3_0347_B0XX_0_Level4.jpg,data/raw/JSON/3_0347.json,3_0347_B0XX_0_Level4.jpg,4,4,Destruction,1,1,616,128,815,191,200,64,0.008792317708333334,0.5558751388374676,0.21807389581362185,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0347_003,3,347,3_0347,B098,26.55231,-77.09822,data/raw/FRAME/3_0347.jpg,data/raw/MASK/3_0347_B0XX_0_Level5.jpg,data/raw/JSON/3_0347.json,3_0347_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,1,1040,200,1255,303,216,104,0.016051432291666667,0.8925004119346989,0.34932015517850035,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0347_004,3,347,3_0347,B094,26.55264,-77.09762,data/raw/FRAME/3_0347.jpg,data/raw/MASK/3_0347_B0XX_1_Level1.jpg,data/raw/JSON/3_0347.json,3_0347_B0XX_1_Level1.jpg,1,1,Minor damage,2,1,1128,248,1279,351,152,104,0.012770182291666666,0.9490370624097204,0.42578997554781395,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0347_005,3,347,3_0347,B104,26.55236,-77.0976,data/raw/FRAME/3_0347.jpg,data/raw/MASK/3_0347_B0XX_1_Level4.jpg,data/raw/JSON/3_0347.json,3_0347_B0XX_1_Level4.jpg,4,4,Destruction,1,1,320,184,519,255,200,72,0.010122612847222223,0.33406623499303245,0.30264274484582127,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0350_000,3,350,3_0350,B094,26.55264,-77.09762,data/raw/FRAME/3_0350.jpg,data/raw/MASK/3_0350_B0XX_0_Level1.jpg,data/raw/JSON/3_0350.json,3_0350_B0XX_0_Level1.jpg,1,1,Minor damage,2,1,72,168,415,343,344,176,0.043961588541666666,0.1987511184129335,0.3644881182552415,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0350_001,3,350,3_0350,B101,26.55178,-77.09786,data/raw/FRAME/3_0350.jpg,data/raw/MASK/3_0350_B0XX_0_Level3.jpg,data/raw/JSON/3_0350.json,3_0350_B0XX_0_Level3.jpg,3,3,Severe damage,1,1,696,96,807,151,112,56,0.004886067708333333,0.5844192413391073,0.1755098452883263,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0350_002,3,350,3_0350,B114,26.55174,-77.09779,data/raw/FRAME/3_0350.jpg,data/raw/MASK/3_0350_B0XX_0_Level4.jpg,data/raw/JSON/3_0350.json,3_0350_B0XX_0_Level4.jpg,4,4,Destruction,1,1,616,96,711,143,96,48,0.003977864583333333,0.517053455741953,0.16414575377341334,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0350_003,3,350,3_0350,B098,26.55231,-77.09822,data/raw/FRAME/3_0350.jpg,data/raw/MASK/3_0350_B0XX_0_Level5.jpg,data/raw/JSON/3_0350.json,3_0350_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,1,1048,176,1255,271,208,96,0.015251736111111112,0.8947867014086512,0.306893556725479,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0350_004,3,350,3_0350,B095,26.55251,-77.09826,data/raw/FRAME/3_0350.jpg,data/raw/MASK/3_0350_B0XX_1_Level1.jpg,data/raw/JSON/3_0350.json,3_0350_B0XX_1_Level1.jpg,1,1,Minor damage,1,1,1136,208,1279,319,144,112,0.012125651041666666,0.9525510346756152,0.37922694506587123,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0350_005,3,350,3_0350,B096,26.55252,-77.09747,data/raw/FRAME/3_0350.jpg,data/raw/MASK/3_0350_B0XX_1_Level3.jpg,data/raw/JSON/3_0350.json,3_0350_B0XX_1_Level3.jpg,3,3,Severe damage,1,1,0,168,223,271,224,104,0.016502821180555554,0.08350976395555262,0.2945415178147442,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0350_006,3,350,3_0350,B099,26.55266,-77.09748,data/raw/FRAME/3_0350.jpg,data/raw/MASK/3_0350_B0XX_2_Level1.jpg,data/raw/JSON/3_0350.json,3_0350_B0XX_2_Level1.jpg,1,1,Minor damage,1,1,0,232,63,327,64,96,0.004938151041666667,0.02233592205009888,0.3943388510461681,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0373_000,3,373,3_0373,B115,26.55256,-77.09857,data/raw/FRAME/3_0373.jpg,data/raw/MASK/3_0373_B0XX_0_Level0.jpg,data/raw/JSON/3_0373.json,3_0373_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,1,1016,224,1231,311,216,88,0.016575520833333333,0.8771582568244305,0.37274519216781593,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0373_001,3,373,3_0373,B095,26.55251,-77.09826,data/raw/FRAME/3_0373.jpg,data/raw/MASK/3_0373_B0XX_0_Level1.jpg,data/raw/JSON/3_0373.json,3_0373_B0XX_0_Level1.jpg,1,1,Minor damage,1,1,544,216,791,343,248,128,0.023254123263888888,0.5235197406793897,0.3872276790111936,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0373_002,3,373,3_0373,B098,26.55231,-77.09822,data/raw/FRAME/3_0373.jpg,data/raw/MASK/3_0373_B0XX_0_Level5.jpg,data/raw/JSON/3_0373.json,3_0373_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,1,456,184,663,287,208,104,0.015995008680555554,0.4328904077063971,0.3234019439356594,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0376_000,3,376,3_0376,B115,26.55256,-77.09857,data/raw/FRAME/3_0376.jpg,data/raw/MASK/3_0376_B0XX_0_Level0.jpg,data/raw/JSON/3_0376.json,3_0376_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,1,1040,240,1247,335,208,96,0.018016493055555555,0.8921205921765839,0.40381844067025346,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0376_001,3,376,3_0376,B095,26.55251,-77.09826,data/raw/FRAME/3_0376.jpg,data/raw/MASK/3_0376_B0XX_0_Level1.jpg,data/raw/JSON/3_0376.json,3_0376_B0XX_0_Level1.jpg,1,1,Minor damage,1,1,552,232,791,367,240,136,0.026150173611111112,0.5250696965767635,0.4218240548639926,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0376_002,3,376,3_0376,B106,26.55208,-77.09798,data/raw/FRAME/3_0376.jpg,data/raw/MASK/3_0376_B0XX_0_Level2.jpg,data/raw/JSON/3_0376.json,3_0376_B0XX_0_Level2.jpg,2,2,Moderate damage,1,1,16,192,143,255,128,64,0.006634114583333333,0.06212675314851161,0.3081963526333006,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0376_003,3,376,3_0376,B101,26.55178,-77.09786,data/raw/FRAME/3_0376.jpg,data/raw/MASK/3_0376_B0XX_0_Level3.jpg,data/raw/JSON/3_0376.json,3_0376_B0XX_0_Level3.jpg,3,3,Severe damage,1,1,56,136,191,191,136,56,0.006830512152777778,0.09484077144559175,0.22588076957020564,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0376_004,3,376,3_0376,B114,26.55174,-77.09779,data/raw/FRAME/3_0376.jpg,data/raw/MASK/3_0376_B0XX_0_Level4.jpg,data/raw/JSON/3_0376.json,3_0376_B0XX_0_Level4.jpg,4,4,Destruction,1,1,0,128,71,191,72,64,0.0035069444444444445,0.024252591274752475,0.21886258938393838,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0376_005,3,376,3_0376,B105,26.55244,-77.09789,data/raw/FRAME/3_0376.jpg,data/raw/MASK/3_0376_B0XX_0_Level5.jpg,data/raw/JSON/3_0376.json,3_0376_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,1,0,296,79,375,80,80,0.0043598090277777776,0.024433214596814336,0.4574259581881533,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0376_006,3,376,3_0376,B098,26.55231,-77.09822,data/raw/FRAME/3_0376.jpg,data/raw/MASK/3_0376_B0XX_1_Level4.jpg,data/raw/JSON/3_0376.json,3_0376_B0XX_1_Level4.jpg,4,4,Destruction,1,1,448,192,663,303,216,112,0.018054470486111113,0.4302875116443296,0.34607431669905375,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0379_000,3,379,3_0379,B115,26.55256,-77.09857,data/raw/FRAME/3_0379.jpg,data/raw/MASK/3_0379_B0XX_0_Level0.jpg,data/raw/JSON/3_0379.json,3_0379_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,1,1064,264,1279,359,216,96,0.0183984375,0.9160523929582448,0.4322892912374512,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0379_001,3,379,3_0379,B095,26.55251,-77.09826,data/raw/FRAME/3_0379.jpg,data/raw/MASK/3_0379_B0XX_0_Level1.jpg,data/raw/JSON/3_0379.json,3_0379_B0XX_0_Level1.jpg,1,1,Minor damage,1,1,552,256,807,391,256,136,0.027664930555555557,0.5319581073991999,0.45075409432416413,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0379_002,3,379,3_0379,B106,26.55208,-77.09798,data/raw/FRAME/3_0379.jpg,data/raw/MASK/3_0379_B0XX_0_Level3.jpg,data/raw/JSON/3_0379.json,3_0379_B0XX_0_Level3.jpg,3,3,Severe damage,1,1,0,200,143,271,144,72,0.007502170138888889,0.05258363917413943,0.32397129013595605,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0379_003,3,379,3_0379,B101,26.55178,-77.09786,data/raw/FRAME/3_0379.jpg,data/raw/MASK/3_0379_B0XX_0_Level4.jpg,data/raw/JSON/3_0379.json,3_0379_B0XX_0_Level4.jpg,4,4,Destruction,1,1,0,144,191,199,192,56,0.009430338541666666,0.07230944727304107,0.2344051637070277,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0379_004,3,379,3_0379,B098,26.55231,-77.09822,data/raw/FRAME/3_0379.jpg,data/raw/MASK/3_0379_B0XX_0_Level5.jpg,data/raw/JSON/3_0379.json,3_0379_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,1,440,208,671,319,232,112,0.019044053819444445,0.43548186356902746,0.3678983945200969,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0382_000,3,382,3_0382,B115,26.55256,-77.09857,data/raw/FRAME/3_0382.jpg,data/raw/MASK/3_0382_B0XX_0_Level0.jpg,data/raw/JSON/3_0382.json,3_0382_B0XX_0_Level0.jpg,0,0,No or very minor damage,1,1,1120,280,1279,383,160,104,0.014702690972222222,0.93531451798893,0.45950973759737596,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0382_001,3,382,3_0382,B095,26.55251,-77.09826,data/raw/FRAME/3_0382.jpg,data/raw/MASK/3_0382_B0XX_0_Level1.jpg,data/raw/JSON/3_0382.json,3_0382_B0XX_0_Level1.jpg,1,1,Minor damage,1,1,568,264,846,415,279,152,0.03181315104166667,0.5513638500204645,0.4795512295780893,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0382_002,3,382,3_0382,B101,26.55178,-77.09786,data/raw/FRAME/3_0382.jpg,data/raw/MASK/3_0382_B0XX_0_Level3.jpg,data/raw/JSON/3_0382.json,3_0382_B0XX_0_Level3.jpg,3,3,Severe damage,1,1,72,144,215,207,144,64,0.007350260416666666,0.10970023250664304,0.24447437916215595,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0382_003,3,382,3_0382,B114,26.55174,-77.09779,data/raw/FRAME/3_0382.jpg,data/raw/MASK/3_0382_B0XX_0_Level4.jpg,data/raw/JSON/3_0382.json,3_0382_B0XX_0_Level4.jpg,4,4,Destruction,1,1,0,144,95,207,96,64,0.00501953125,0.03137970168612192,0.23894593361195177,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0382_004,3,382,3_0382,B098,26.55231,-77.09822,data/raw/FRAME/3_0382.jpg,data/raw/MASK/3_0382_B0XX_0_Level5.jpg,data/raw/JSON/3_0382.json,3_0382_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,1,480,216,703,343,224,128,0.021246744791666668,0.45785862251672543,0.38765909697041917,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0382_005,3,382,3_0382,B106,26.55208,-77.09798,data/raw/FRAME/3_0382.jpg,data/raw/MASK/3_0382_B0XX_1_Level3.jpg,data/raw/JSON/3_0382.json,3_0382_B0XX_1_Level3.jpg,3,3,Severe damage,1,1,24,208,159,279,136,72,0.0076182725694444444,0.06527604685942173,0.33416298722878984,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0405_000,3,405,3_0405,B115,26.55256,-77.09857,data/raw/FRAME/3_0405.jpg,data/raw/MASK/3_0405_B0XX_0_Level1.jpg,data/raw/JSON/3_0405.json,3_0405_B0XX_0_Level1.jpg,1,1,Minor damage,1,1,712,424,1143,695,432,272,0.09068359375,0.7366137719266758,0.791277108377672,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0405_001,3,405,3_0405,B095,26.55251,-77.09826,data/raw/FRAME/3_0405.jpg,data/raw/MASK/3_0405_B0XX_0_Level4.jpg,data/raw/JSON/3_0405.json,3_0405_B0XX_0_Level4.jpg,4,4,Destruction,1,1,88,176,351,255,264,80,0.016368272569444446,0.16674531819688432,0.2999211873457813,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0405_002,3,405,3_0405,B098,26.55231,-77.09822,data/raw/FRAME/3_0405.jpg,data/raw/MASK/3_0405_B0XX_0_Level5.jpg,data/raw/JSON/3_0405.json,3_0405_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,1,608,304,927,503,320,200,0.04492621527777778,0.5980724424270603,0.5640443354909349,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0405_003,3,405,3_0405,B106,26.55208,-77.09798,data/raw/FRAME/3_0405.jpg,data/raw/MASK/3_0405_B0XX_2_Level4.jpg,data/raw/JSON/3_0405.json,3_0405_B0XX_2_Level4.jpg,4,4,Destruction,1,1,0,272,247,367,248,96,0.01698459201388889,0.10173913347281671,0.44410256819778954,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0408_000,3,408,3_0408,B115,26.55256,-77.09857,data/raw/FRAME/3_0408.jpg,data/raw/MASK/3_0408_B0XX_0_Level1.jpg,data/raw/JSON/3_0408.json,3_0408_B0XX_0_Level1.jpg,1,1,Minor damage,1,1,752,456,1199,719,448,264,0.09699001736111111,0.7717727223782248,0.8409996158980899,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0408_001,3,408,3_0408,B116,26.55157,-77.09868,data/raw/FRAME/3_0408.jpg,data/raw/MASK/3_0408_B0XX_0_Level2.jpg,data/raw/JSON/3_0408.json,3_0408_B0XX_0_Level2.jpg,2,2,Moderate damage,1,1,1000,120,1143,183,144,64,0.00771484375,0.8350807621308016,0.21227926238474762,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0408_002,3,408,3_0408,B101,26.55178,-77.09786,data/raw/FRAME/3_0408.jpg,data/raw/MASK/3_0408_B0XX_0_Level3.jpg,data/raw/JSON/3_0408.json,3_0408_B0XX_0_Level3.jpg,3,3,Severe damage,1,1,200,192,367,263,168,72,0.009730902777777778,0.22077908954058878,0.3136672675686391,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0408_003,3,408,3_0408,B114,26.55174,-77.09779,data/raw/FRAME/3_0408.jpg,data/raw/MASK/3_0408_B0XX_0_Level4.jpg,data/raw/JSON/3_0408.json,3_0408_B0XX_0_Level4.jpg,4,4,Destruction,1,1,104,176,239,247,136,72,0.007399088541666667,0.12931572169672972,0.2965480438643659,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0408_004,3,408,3_0408,B098,26.55231,-77.09822,data/raw/FRAME/3_0408.jpg,data/raw/MASK/3_0408_B0XX_1_Level4.jpg,data/raw/JSON/3_0408.json,3_0408_B0XX_1_Level4.jpg,4,4,Destruction,1,1,640,328,967,535,328,208,0.04856119791666667,0.6271701097946553,0.5998627993525097,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0411_000,3,411,3_0411,B115,26.55256,-77.09857,data/raw/FRAME/3_0411.jpg,data/raw/MASK/3_0411_B0XX_0_Level1.jpg,data/raw/JSON/3_0411.json,3_0411_B0XX_0_Level1.jpg,1,1,Minor damage,1,1,800,488,1271,719,472,232,0.08234809027777777,0.8209327275931587,0.8627531191986273,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0411_001,3,411,3_0411,B101,26.55178,-77.09786,data/raw/FRAME/3_0411.jpg,data/raw/MASK/3_0411_B0XX_0_Level4.jpg,data/raw/JSON/3_0411.json,3_0411_B0XX_0_Level4.jpg,4,4,Destruction,1,1,152,184,423,271,272,88,0.01836697048611111,0.22491447650203816,0.31613136146721543,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0411_002,3,411,3_0411,B098,26.55231,-77.09822,data/raw/FRAME/3_0411.jpg,data/raw/MASK/3_0411_B0XX_0_Level5.jpg,data/raw/JSON/3_0411.json,3_0411_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,1,680,336,1023,567,344,232,0.0565234375,0.6674224808991783,0.6297795780115523,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0411_003,3,411,3_0411,B106,26.55208,-77.09798,data/raw/FRAME/3_0411.jpg,data/raw/MASK/3_0411_B0XX_5_Level4.jpg,data/raw/JSON/3_0411.json,3_0411_B0XX_5_Level4.jpg,4,4,Destruction,1,1,56,288,303,399,248,112,0.01986111111111111,0.14140304885544144,0.47470065741550116,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0414_000,3,414,3_0414,B116,26.55157,-77.09868,data/raw/FRAME/3_0414.jpg,data/raw/MASK/3_0414_B0XX_0_Level1.jpg,data/raw/JSON/3_0414.json,3_0414_B0XX_0_Level1.jpg,1,1,Minor damage,1,1,1112,128,1263,207,152,80,0.008951822916666666,0.9261678977272727,0.23039562289562288,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0414_001,3,414,3_0414,B101,26.55178,-77.09786,data/raw/FRAME/3_0414.jpg,data/raw/MASK/3_0414_B0XX_0_Level4.jpg,data/raw/JSON/3_0414.json,3_0414_B0XX_0_Level4.jpg,4,4,Destruction,1,1,192,184,455,279,264,96,0.01728515625,0.24732432909604518,0.318286775476041,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0414_002,3,414,3_0414,B098,26.55231,-77.09822,data/raw/FRAME/3_0414.jpg,data/raw/MASK/3_0414_B0XX_0_Level5.jpg,data/raw/JSON/3_0414.json,3_0414_B0XX_0_Level5.jpg,5,5,Destroyed or under construction,1,1,720,352,1079,591,360,240,0.05973198784722222,0.701539353008229,0.660550070543213,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
3_0414_003,3,414,3_0414,B106,26.55208,-77.09798,data/raw/FRAME/3_0414.jpg,data/raw/MASK/3_0414_B0XX_2_Level4.jpg,data/raw/JSON/3_0414.json,3_0414_B0XX_2_Level4.jpg,4,4,Destruction,1,1,80,304,335,391,256,88,0.017233072916666668,0.16739911928598414,0.48098537477787573,09 September 2019,"Marsh Harbor, Abaco, the bahamas",https://youtu.be/Ya5dP0xqLyw
